Year,First Name,Ethnicity,Sex,Count
2011,BYRON,HISPANIC,MALE,19
2011,BYRON,HISPANIC,MALE,19
2011,BYRON,HISPANIC,MALE,19
2011,CALEB,HISPANIC,MALE,42
2011,CALEB,HISPANIC,MALE,42
2011,CALEB,HISPANIC,MALE,42
2011,CAMERON,HISPANIC,MALE,19
2011,CAMERON,HISPANIC,MALE,19
2011,CAMERON,HISPANIC,MALE,19
2011,CARLOS,HISPANIC,MALE,109
2011,CARLOS,HISPANIC,MALE,109
2011,CARLOS,HISPANIC,MALE,109
2011,CARMELO,HISPANIC,MALE,16
2011,CARMELO,HISPANIC,MALE,16
2011,CARMELO,HISPANIC,MALE,16
2011,CESAR,HISPANIC,MALE,29
2011,CESAR,HISPANIC,MALE,29
2011,CESAR,HISPANIC,MALE,29
2011,CHARLES,HISPANIC,MALE,20
2011,CHARLES,HISPANIC,MALE,20
2011,CHARLES,HISPANIC,MALE,20
2011,CHASE,HISPANIC,MALE,22
2011,CHASE,HISPANIC,MALE,22
2011,CHASE,HISPANIC,MALE,22
2011,CHRIS,HISPANIC,MALE,27
2011,CHRIS,HISPANIC,MALE,27
2011,CHRIS,HISPANIC,MALE,27
2011,CHRISTIAN,HISPANIC,MALE,151
2011,CHRISTIAN,HISPANIC,MALE,151
2011,CHRISTIAN,HISPANIC,MALE,151
2011,CHRISTOPHER,HISPANIC,MALE,239
2011,CHRISTOPHER,HISPANIC,MALE,239
2011,CHRISTOPHER,HISPANIC,MALE,239
2011,CRISTIAN,HISPANIC,MALE,53
2011,CRISTIAN,HISPANIC,MALE,53
2011,CRISTIAN,HISPANIC,MALE,53
2011,CRISTOFER,HISPANIC,MALE,11
2011,CRISTOFER,HISPANIC,MALE,11
2011,CRISTOFER,HISPANIC,MALE,11
2011,CRISTOPHER,HISPANIC,MALE,13
2011,CRISTOPHER,HISPANIC,MALE,13
2011,CRISTOPHER,HISPANIC,MALE,13
2011,DAMIAN,HISPANIC,MALE,26
2011,DAMIAN,HISPANIC,MALE,26
2011,DAMIAN,HISPANIC,MALE,26
2011,DAMIEN,HISPANIC,MALE,15
2011,DAMIEN,HISPANIC,MALE,15
2011,DAMIEN,HISPANIC,MALE,15
2011,DANIEL,HISPANIC,MALE,221
2011,DANIEL,HISPANIC,MALE,221
2011,DANIEL,HISPANIC,MALE,221
2011,DANNY,HISPANIC,MALE,31
2011,DANNY,HISPANIC,MALE,31
2011,DANNY,HISPANIC,MALE,31
2011,DANTE,HISPANIC,MALE,21
2011,DANTE,HISPANIC,MALE,21
2011,DANTE,HISPANIC,MALE,21
2011,DARIEL,HISPANIC,MALE,31
2011,DARIEL,HISPANIC,MALE,31
2011,DARIEL,HISPANIC,MALE,31
2011,DARWIN,HISPANIC,MALE,18
2011,DARWIN,HISPANIC,MALE,18
2011,DARWIN,HISPANIC,MALE,18
2011,DAVID,HISPANIC,MALE,178
2011,DAVID,HISPANIC,MALE,178
2011,DAVID,HISPANIC,MALE,178
2011,DENNIS,HISPANIC,MALE,15
2011,DENNIS,HISPANIC,MALE,15
2011,DENNIS,HISPANIC,MALE,15
2011,DERECK,HISPANIC,MALE,11
2011,DERECK,HISPANIC,MALE,11
2011,DERECK,HISPANIC,MALE,11
2011,DEREK,HISPANIC,MALE,62
2011,DEREK,HISPANIC,MALE,62
2011,DEREK,HISPANIC,MALE,62
2011,DERICK,HISPANIC,MALE,18
2011,DERICK,HISPANIC,MALE,18
2011,DERICK,HISPANIC,MALE,18
2011,DEVIN,HISPANIC,MALE,25
2011,DEVIN,HISPANIC,MALE,25
2011,DEVIN,HISPANIC,MALE,25
2011,DIEGO,HISPANIC,MALE,54
2011,DIEGO,HISPANIC,MALE,54
2011,DIEGO,HISPANIC,MALE,54
2011,DOMINIC,HISPANIC,MALE,22
2011,DOMINIC,HISPANIC,MALE,22
2011,DOMINIC,HISPANIC,MALE,22
2011,DOMINICK,HISPANIC,MALE,16
2011,DOMINICK,HISPANIC,MALE,16
2011,DOMINICK,HISPANIC,MALE,16
2011,DYLAN,HISPANIC,MALE,136
2011,DYLAN,HISPANIC,MALE,136
2011,DYLAN,HISPANIC,MALE,136
2011,EDDIE,HISPANIC,MALE,12
2011,EDDIE,HISPANIC,MALE,12
2011,EDDIE,HISPANIC,MALE,12
2011,EDGAR,HISPANIC,MALE,29
2011,EDGAR,HISPANIC,MALE,29
2011,EDGAR,HISPANIC,MALE,29
2011,EDISON,HISPANIC,MALE,11
2011,EDISON,HISPANIC,MALE,11
2011,EDISON,HISPANIC,MALE,11
2011,EDUARDO,HISPANIC,MALE,45
2011,EDUARDO,HISPANIC,MALE,45
2011,EDUARDO,HISPANIC,MALE,45
2011,EDWARD,HISPANIC,MALE,30
2011,EDWARD,HISPANIC,MALE,30
2011,EDWARD,HISPANIC,MALE,30
2011,EDWIN,HISPANIC,MALE,71
2011,EDWIN,HISPANIC,MALE,71
2011,EDWIN,HISPANIC,MALE,71
2011,ELI,HISPANIC,MALE,38
2011,ELI,HISPANIC,MALE,38
2011,ELI,HISPANIC,MALE,38
2011,ELIAN,HISPANIC,MALE,17
2011,ELIAN,HISPANIC,MALE,17
2011,ELIAN,HISPANIC,MALE,17
2011,ELIAS,HISPANIC,MALE,66
2011,ELIAS,HISPANIC,MALE,66
2011,ELIAS,HISPANIC,MALE,66
2011,ELIJAH,HISPANIC,MALE,110
2011,ELIJAH,HISPANIC,MALE,110
2011,ELIJAH,HISPANIC,MALE,110
2011,ELVIS,HISPANIC,MALE,10
2011,ELVIS,HISPANIC,MALE,10
2011,ELVIS,HISPANIC,MALE,10
2011,EMANUEL,HISPANIC,MALE,26
2011,EMANUEL,HISPANIC,MALE,26
2011,EMANUEL,HISPANIC,MALE,26
2011,EMILIANO,HISPANIC,MALE,13
2011,EMILIANO,HISPANIC,MALE,13
2011,EMILIANO,HISPANIC,MALE,13
2011,EMILIO,HISPANIC,MALE,21
2011,EMILIO,HISPANIC,MALE,21
2011,EMILIO,HISPANIC,MALE,21
2011,EMMANUEL,HISPANIC,MALE,57
2011,EMMANUEL,HISPANIC,MALE,57
2011,EMMANUEL,HISPANIC,MALE,57
2011,ENRIQUE,HISPANIC,MALE,14
2011,ENRIQUE,HISPANIC,MALE,14
2011,ENRIQUE,HISPANIC,MALE,14
2011,ERIC,HISPANIC,MALE,60
2011,ERIC,HISPANIC,MALE,60
2011,ERIC,HISPANIC,MALE,60
2011,ERICK,HISPANIC,MALE,60
2011,ERICK,HISPANIC,MALE,60
2011,ERICK,HISPANIC,MALE,60
2011,ERIK,HISPANIC,MALE,18
2011,ERIK,HISPANIC,MALE,18
2011,ERIK,HISPANIC,MALE,18
2011,ESTEBAN,HISPANIC,MALE,13
2011,ESTEBAN,HISPANIC,MALE,13
2011,ESTEBAN,HISPANIC,MALE,13
2011,ETHAN,HISPANIC,MALE,251
2011,ETHAN,HISPANIC,MALE,251
2011,ETHAN,HISPANIC,MALE,251
2011,EVAN,HISPANIC,MALE,81
2011,EVAN,HISPANIC,MALE,81
2011,EVAN,HISPANIC,MALE,81
2011,EZEKIEL,HISPANIC,MALE,11
2011,EZEKIEL,HISPANIC,MALE,11
2011,EZEKIEL,HISPANIC,MALE,11
2011,EZEQUIEL,HISPANIC,MALE,11
2011,EZEQUIEL,HISPANIC,MALE,11
2011,EZEQUIEL,HISPANIC,MALE,11
2011,FELIX,HISPANIC,MALE,12
2011,FELIX,HISPANIC,MALE,12
2011,FELIX,HISPANIC,MALE,12
2011,FERNANDO,HISPANIC,MALE,28
2011,FERNANDO,HISPANIC,MALE,28
2011,FERNANDO,HISPANIC,MALE,28
2011,FRANCISCO,HISPANIC,MALE,32
2011,FRANCISCO,HISPANIC,MALE,32
2011,FRANCISCO,HISPANIC,MALE,32
2011,FRANK,HISPANIC,MALE,17
2011,FRANK,HISPANIC,MALE,17
2011,FRANK,HISPANIC,MALE,17
2011,FRANKLIN,HISPANIC,MALE,14
2011,FRANKLIN,HISPANIC,MALE,14
2011,FRANKLIN,HISPANIC,MALE,14
2011,FREDDY,HISPANIC,MALE,13
2011,FREDDY,HISPANIC,MALE,13
2011,FREDDY,HISPANIC,MALE,13
2011,GABRIEL,HISPANIC,MALE,158
2011,GABRIEL,HISPANIC,MALE,158
2011,GABRIEL,HISPANIC,MALE,158
2011,GAEL,HISPANIC,MALE,18
2011,GAEL,HISPANIC,MALE,18
2011,GAEL,HISPANIC,MALE,18
2011,GAVIN,HISPANIC,MALE,19
2011,GAVIN,HISPANIC,MALE,19
2011,GAVIN,HISPANIC,MALE,19
2011,GEORGE,HISPANIC,MALE,30
2011,GEORGE,HISPANIC,MALE,30
2011,GEORGE,HISPANIC,MALE,30
2011,GERARDO,HISPANIC,MALE,12
2011,GERARDO,HISPANIC,MALE,12
2011,GERARDO,HISPANIC,MALE,12
2011,GIOVANI,HISPANIC,MALE,10
2011,GIOVANI,HISPANIC,MALE,10
2011,GIOVANI,HISPANIC,MALE,10
2011,GIOVANNI,HISPANIC,MALE,68
2011,GIOVANNI,HISPANIC,MALE,68
2011,GIOVANNI,HISPANIC,MALE,68
2011,GIOVANNY,HISPANIC,MALE,13
2011,GIOVANNY,HISPANIC,MALE,13
2011,GIOVANNY,HISPANIC,MALE,13
2011,GREGORY,HISPANIC,MALE,16
2011,GREGORY,HISPANIC,MALE,16
2011,GREGORY,HISPANIC,MALE,16
2011,GUSTAVO,HISPANIC,MALE,15
2011,GUSTAVO,HISPANIC,MALE,15
2011,GUSTAVO,HISPANIC,MALE,15
2011,HECTOR,HISPANIC,MALE,31
2011,HECTOR,HISPANIC,MALE,31
2011,HECTOR,HISPANIC,MALE,31
2011,HENRY,HISPANIC,MALE,43
2011,HENRY,HISPANIC,MALE,43
2011,HENRY,HISPANIC,MALE,43
2011,HUNTER,HISPANIC,MALE,15
2011,HUNTER,HISPANIC,MALE,15
2011,HUNTER,HISPANIC,MALE,15
2011,IAN,HISPANIC,MALE,72
2011,IAN,HISPANIC,MALE,72
2011,IAN,HISPANIC,MALE,72
2011,IKER,HISPANIC,MALE,13
2011,IKER,HISPANIC,MALE,13
2011,IKER,HISPANIC,MALE,13
2011,ISAAC,HISPANIC,MALE,73
2011,ISAAC,HISPANIC,MALE,73
2011,ISAAC,HISPANIC,MALE,73
2011,ISAIAH,HISPANIC,MALE,70
2011,ISAIAH,HISPANIC,MALE,70
2011,ISAIAH,HISPANIC,MALE,70
2011,ISMAEL,HISPANIC,MALE,17
2011,ISMAEL,HISPANIC,MALE,17
2011,ISMAEL,HISPANIC,MALE,17
2011,ISRAEL,HISPANIC,MALE,22
2011,ISRAEL,HISPANIC,MALE,22
2011,ISRAEL,HISPANIC,MALE,22
2011,IVAN,HISPANIC,MALE,42
2011,IVAN,HISPANIC,MALE,42
2011,IVAN,HISPANIC,MALE,42
2011,JACE,HISPANIC,MALE,37
2011,JACE,HISPANIC,MALE,37
2011,JACE,HISPANIC,MALE,37
2011,JACK,HISPANIC,MALE,21
2011,JACK,HISPANIC,MALE,21
2011,JACK,HISPANIC,MALE,21
2011,JACOB,HISPANIC,MALE,303
2011,JACOB,HISPANIC,MALE,303
2011,JACOB,HISPANIC,MALE,303
2011,JADEN,HISPANIC,MALE,73
2011,JADEN,HISPANIC,MALE,73
2011,JADEN,HISPANIC,MALE,73
2011,JADIEL,HISPANIC,MALE,51
2011,JADIEL,HISPANIC,MALE,51
2011,JADIEL,HISPANIC,MALE,51
2011,JAIDEN,HISPANIC,MALE,42
2011,JAIDEN,HISPANIC,MALE,42
2011,JAIDEN,HISPANIC,MALE,42
2011,JAIME,HISPANIC,MALE,11
2011,JAIME,HISPANIC,MALE,11
2011,JAIME,HISPANIC,MALE,11
2011,JAKE,HISPANIC,MALE,27
2011,JAKE,HISPANIC,MALE,27
2011,JAKE,HISPANIC,MALE,27
2011,JAMES,HISPANIC,MALE,70
2011,JAMES,HISPANIC,MALE,70
2011,JAMES,HISPANIC,MALE,70
2011,JANIEL,HISPANIC,MALE,10
2011,JANIEL,HISPANIC,MALE,10
2011,JANIEL,HISPANIC,MALE,10
2011,JANUEL,HISPANIC,MALE,11
2011,JANUEL,HISPANIC,MALE,11
2011,JANUEL,HISPANIC,MALE,11
2011,JARED,HISPANIC,MALE,17
2011,JARED,HISPANIC,MALE,17
2011,JARED,HISPANIC,MALE,17
2011,JARIEL,HISPANIC,MALE,25
2011,JARIEL,HISPANIC,MALE,25
2011,JARIEL,HISPANIC,MALE,25
2011,JASON,HISPANIC,MALE,92
2011,JASON,HISPANIC,MALE,92
2011,JASON,HISPANIC,MALE,92
2011,JAVIER,HISPANIC,MALE,38
2011,JAVIER,HISPANIC,MALE,38
2011,JAVIER,HISPANIC,MALE,38
2011,JAY,HISPANIC,MALE,18
2011,JAY,HISPANIC,MALE,18
2011,JAY,HISPANIC,MALE,18
2011,JAYCE,HISPANIC,MALE,12
2011,JAYCE,HISPANIC,MALE,12
2011,JAYCE,HISPANIC,MALE,12
2011,JAYDEN,HISPANIC,MALE,426
2011,JAYDEN,HISPANIC,MALE,426
2011,JAYDEN,HISPANIC,MALE,426
2011,JAYSON,HISPANIC,MALE,24
2011,JAYSON,HISPANIC,MALE,24
2011,JAYSON,HISPANIC,MALE,24
2011,JEAN,HISPANIC,MALE,38
2011,JEAN,HISPANIC,MALE,38
2011,JEAN,HISPANIC,MALE,38
2011,JEANCARLOS,HISPANIC,MALE,10
2011,JEANCARLOS,HISPANIC,MALE,10
2011,JEANCARLOS,HISPANIC,MALE,10
2011,JEFFERSON,HISPANIC,MALE,14
2011,JEFFERSON,HISPANIC,MALE,14
2011,JEFFERSON,HISPANIC,MALE,14
2011,JEFFREY,HISPANIC,MALE,19
2011,JEFFREY,HISPANIC,MALE,19
2011,JEFFREY,HISPANIC,MALE,19
2011,JENCARLOS,HISPANIC,MALE,11
2011,JENCARLOS,HISPANIC,MALE,11
2011,JENCARLOS,HISPANIC,MALE,11
2011,JEREMIAH,HISPANIC,MALE,120
2011,JEREMIAH,HISPANIC,MALE,120
2011,JEREMIAH,HISPANIC,MALE,120
2011,JEREMIAS,HISPANIC,MALE,14
2011,JEREMIAS,HISPANIC,MALE,14
2011,JEREMIAS,HISPANIC,MALE,14
2011,JEREMY,HISPANIC,MALE,118
2011,JEREMY,HISPANIC,MALE,118
2011,JEREMY,HISPANIC,MALE,118
2011,JERRY,HISPANIC,MALE,11
2011,JERRY,HISPANIC,MALE,11
2011,JERRY,HISPANIC,MALE,11
2011,JESSE,HISPANIC,MALE,10
2011,JESSE,HISPANIC,MALE,10
2011,JESSE,HISPANIC,MALE,10
2011,JESUS,HISPANIC,MALE,70
2011,JESUS,HISPANIC,MALE,70
2011,JESUS,HISPANIC,MALE,70
2011,JIMMY,HISPANIC,MALE,14
2011,JIMMY,HISPANIC,MALE,14
2011,JIMMY,HISPANIC,MALE,14
2011,JOAQUIN,HISPANIC,MALE,23
2011,JOAQUIN,HISPANIC,MALE,23
2011,JOAQUIN,HISPANIC,MALE,23
2011,JOEL,HISPANIC,MALE,82
2011,JOEL,HISPANIC,MALE,82
2011,JOEL,HISPANIC,MALE,82
2011,JOHAN,HISPANIC,MALE,28
2011,JOHAN,HISPANIC,MALE,28
2011,JOHAN,HISPANIC,MALE,28
2011,JOHANN,HISPANIC,MALE,12
2011,JOHANN,HISPANIC,MALE,12
2011,JOHANN,HISPANIC,MALE,12
2011,JOHN,HISPANIC,MALE,96
2011,JOHN,HISPANIC,MALE,96
2011,JOHN,HISPANIC,MALE,96
2011,JOHNATHAN,HISPANIC,MALE,16
2011,JOHNATHAN,HISPANIC,MALE,16
2011,JOHNATHAN,HISPANIC,MALE,16
2011,JOHNNY,HISPANIC,MALE,18
2011,JOHNNY,HISPANIC,MALE,18
2011,JOHNNY,HISPANIC,MALE,18
2011,JONAH,HISPANIC,MALE,15
2011,JONAH,HISPANIC,MALE,15
2011,JONAH,HISPANIC,MALE,15
2011,JONATHAN,HISPANIC,MALE,183
2011,JONATHAN,HISPANIC,MALE,183
2011,JONATHAN,HISPANIC,MALE,183
2011,JORDAN,HISPANIC,MALE,72
2011,JORDAN,HISPANIC,MALE,72
2011,JORDAN,HISPANIC,MALE,72
2011,JORGE,HISPANIC,MALE,39
2011,JORGE,HISPANIC,MALE,39
2011,JORGE,HISPANIC,MALE,39
2011,JOSE,HISPANIC,MALE,144
2011,JOSE,HISPANIC,MALE,144
2011,JOSE,HISPANIC,MALE,144
2011,JOSEPH,HISPANIC,MALE,140
2011,JOSEPH,HISPANIC,MALE,140
2011,JOSEPH,HISPANIC,MALE,140
2011,JOSHUA,HISPANIC,MALE,190
2011,JOSHUA,HISPANIC,MALE,190
2011,JOSHUA,HISPANIC,MALE,190
2011,JOSIAH,HISPANIC,MALE,50
2011,JOSIAH,HISPANIC,MALE,50
2011,JOSIAH,HISPANIC,MALE,50
2011,JOSUE,HISPANIC,MALE,35
2011,JOSUE,HISPANIC,MALE,35
2011,JOSUE,HISPANIC,MALE,35
2011,JUAN,HISPANIC,MALE,99
2011,JUAN,HISPANIC,MALE,99
2011,JUAN,HISPANIC,MALE,99
2011,JULIAN,HISPANIC,MALE,99
2011,JULIAN,HISPANIC,MALE,99
2011,JULIAN,HISPANIC,MALE,99
2011,JULIEN,HISPANIC,MALE,14
2011,JULIEN,HISPANIC,MALE,14
2011,JULIEN,HISPANIC,MALE,14
2011,JULIO,HISPANIC,MALE,27
2011,JULIO,HISPANIC,MALE,27
2011,JULIO,HISPANIC,MALE,27
2011,JULIUS,HISPANIC,MALE,26
2011,JULIUS,HISPANIC,MALE,26
2011,JULIUS,HISPANIC,MALE,26
2011,JUNIOR,HISPANIC,MALE,18
2011,JUNIOR,HISPANIC,MALE,18
2011,JUNIOR,HISPANIC,MALE,18
2011,JUSTIN,HISPANIC,MALE,310
2011,JUSTIN,HISPANIC,MALE,310
2011,JUSTIN,HISPANIC,MALE,310
2011,KADEN,HISPANIC,MALE,13
2011,KADEN,HISPANIC,MALE,13
2011,KADEN,HISPANIC,MALE,13
2011,KAYDEN,HISPANIC,MALE,25
2011,KAYDEN,HISPANIC,MALE,25
2011,KAYDEN,HISPANIC,MALE,25
2011,KELVIN,HISPANIC,MALE,22
2011,KELVIN,HISPANIC,MALE,22
2011,KELVIN,HISPANIC,MALE,22
2011,KENNETH,HISPANIC,MALE,33
2011,KENNETH,HISPANIC,MALE,33
2011,KENNETH,HISPANIC,MALE,33
2011,KENNY,HISPANIC,MALE,20
2011,KENNY,HISPANIC,MALE,20
2011,KENNY,HISPANIC,MALE,20
2011,KEVIN,HISPANIC,MALE,183
2011,KEVIN,HISPANIC,MALE,183
2011,KEVIN,HISPANIC,MALE,183
2011,LANDON,HISPANIC,MALE,19
2011,LANDON,HISPANIC,MALE,19
2011,LANDON,HISPANIC,MALE,19
2011,LARRY,HISPANIC,MALE,10
2011,LARRY,HISPANIC,MALE,10
2011,LARRY,HISPANIC,MALE,10
2011,LEANDRO,HISPANIC,MALE,16
2011,LEANDRO,HISPANIC,MALE,16
2011,LEANDRO,HISPANIC,MALE,16
2011,LEO,HISPANIC,MALE,11
2011,LEO,HISPANIC,MALE,11
2011,LEO,HISPANIC,MALE,11
2011,LEONARDO,HISPANIC,MALE,55
2011,LEONARDO,HISPANIC,MALE,55
2011,LEONARDO,HISPANIC,MALE,55
2011,LEONEL,HISPANIC,MALE,12
2011,LEONEL,HISPANIC,MALE,12
2011,LEONEL,HISPANIC,MALE,12
2011,LIAM,HISPANIC,MALE,103
2011,LIAM,HISPANIC,MALE,103
2011,LIAM,HISPANIC,MALE,103
2011,LOGAN,HISPANIC,MALE,45
2011,LOGAN,HISPANIC,MALE,45
2011,LOGAN,HISPANIC,MALE,45
2011,LORENZO,HISPANIC,MALE,14
2011,LORENZO,HISPANIC,MALE,14
2011,LORENZO,HISPANIC,MALE,14
2011,LOUIS,HISPANIC,MALE,14
2011,LOUIS,HISPANIC,MALE,14
2011,LOUIS,HISPANIC,MALE,14
2011,LUCAS,HISPANIC,MALE,122
2011,LUCAS,HISPANIC,MALE,122
2011,LUCAS,HISPANIC,MALE,122
2011,LUIS,HISPANIC,MALE,131
2011,LUIS,HISPANIC,MALE,131
2011,LUIS,HISPANIC,MALE,131
2011,LUKAS,HISPANIC,MALE,11
2011,LUKAS,HISPANIC,MALE,11
2011,LUKAS,HISPANIC,MALE,11
2011,LUKE,HISPANIC,MALE,17
2011,LUKE,HISPANIC,MALE,17
2011,LUKE,HISPANIC,MALE,17
2011,MANUEL,HISPANIC,MALE,31
2011,MANUEL,HISPANIC,MALE,31
2011,MANUEL,HISPANIC,MALE,31
2011,MARCO,HISPANIC,MALE,22
2011,MARCO,HISPANIC,MALE,22
2011,MARCO,HISPANIC,MALE,22
2011,MARCOS,HISPANIC,MALE,29
2011,MARCOS,HISPANIC,MALE,29
2011,MARCOS,HISPANIC,MALE,29
2011,MARCUS,HISPANIC,MALE,33
2011,MARCUS,HISPANIC,MALE,33
2011,MARCUS,HISPANIC,MALE,33
2011,MARIO,HISPANIC,MALE,23
2011,MARIO,HISPANIC,MALE,23
2011,MARIO,HISPANIC,MALE,23
2011,MARK,HISPANIC,MALE,19
2011,MARK,HISPANIC,MALE,19
2011,MARK,HISPANIC,MALE,19
2011,MARLON,HISPANIC,MALE,10
2011,MARLON,HISPANIC,MALE,10
2011,MARLON,HISPANIC,MALE,10
2011,MARTIN,HISPANIC,MALE,16
2011,MARTIN,HISPANIC,MALE,16
2011,MARTIN,HISPANIC,MALE,16
2011,MARVIN,HISPANIC,MALE,16
2011,MARVIN,HISPANIC,MALE,16
2011,MARVIN,HISPANIC,MALE,16
2011,MASON,HISPANIC,MALE,173
2011,MASON,HISPANIC,MALE,173
2011,MASON,HISPANIC,MALE,173
2011,MATEO,HISPANIC,MALE,44
2011,MATEO,HISPANIC,MALE,44
2011,MATEO,HISPANIC,MALE,44
2011,MATHEW,HISPANIC,MALE,19
2011,MATHEW,HISPANIC,MALE,19
2011,MATHEW,HISPANIC,MALE,19
2011,MATIAS,HISPANIC,MALE,20
2011,MATIAS,HISPANIC,MALE,20
2011,MATIAS,HISPANIC,MALE,20
2011,MATTHEW,HISPANIC,MALE,276
2011,MATTHEW,HISPANIC,MALE,276
2011,MATTHEW,HISPANIC,MALE,276
2011,MAURICIO,HISPANIC,MALE,12
2011,MAURICIO,HISPANIC,MALE,12
2011,MAURICIO,HISPANIC,MALE,12
2011,MAX,HISPANIC,MALE,33
2011,MAX,HISPANIC,MALE,33
2011,MAX,HISPANIC,MALE,33
2011,MAXIMILIANO,HISPANIC,MALE,13
2011,MAXIMILIANO,HISPANIC,MALE,13
2011,MAXIMILIANO,HISPANIC,MALE,13
2011,MAXIMO,HISPANIC,MALE,12
2011,MAXIMO,HISPANIC,MALE,12
2011,MAXIMO,HISPANIC,MALE,12
2011,MAXIMUS,HISPANIC,MALE,15
2011,MAXIMUS,HISPANIC,MALE,15
2011,MAXIMUS,HISPANIC,MALE,15
2011,MELVIN,HISPANIC,MALE,12
2011,MELVIN,HISPANIC,MALE,12
2011,MELVIN,HISPANIC,MALE,12
2011,MICHAEL,HISPANIC,MALE,174
2011,MICHAEL,HISPANIC,MALE,174
2011,MICHAEL,HISPANIC,MALE,174
2011,MIGUEL,HISPANIC,MALE,101
2011,MIGUEL,HISPANIC,MALE,101
2011,MIGUEL,HISPANIC,MALE,101
2011,MIKE,HISPANIC,MALE,17
2011,MIKE,HISPANIC,MALE,17
2011,MIKE,HISPANIC,MALE,17
2011,MOISES,HISPANIC,MALE,18
2011,MOISES,HISPANIC,MALE,18
2011,MOISES,HISPANIC,MALE,18
2011,NATHAN,HISPANIC,MALE,47
2011,NATHAN,HISPANIC,MALE,47
2011,NATHAN,HISPANIC,MALE,47
2011,NATHANIEL,HISPANIC,MALE,63
2011,NATHANIEL,HISPANIC,MALE,63
2011,NATHANIEL,HISPANIC,MALE,63
2011,NELSON,HISPANIC,MALE,16
2011,NELSON,HISPANIC,MALE,16
2011,NELSON,HISPANIC,MALE,16
2011,NICHOLAS,HISPANIC,MALE,103
2011,NICHOLAS,HISPANIC,MALE,103
2011,NICHOLAS,HISPANIC,MALE,103
2011,NICOLAS,HISPANIC,MALE,53
2011,NICOLAS,HISPANIC,MALE,53
2011,NICOLAS,HISPANIC,MALE,53
2011,NOAH,HISPANIC,MALE,157
2011,NOAH,HISPANIC,MALE,157
2011,NOAH,HISPANIC,MALE,157
2011,NOEL,HISPANIC,MALE,24
2011,NOEL,HISPANIC,MALE,24
2011,NOEL,HISPANIC,MALE,24
2011,OLIVER,HISPANIC,MALE,42
2011,OLIVER,HISPANIC,MALE,42
2011,OLIVER,HISPANIC,MALE,42
2011,OMAR,HISPANIC,MALE,39
2011,OMAR,HISPANIC,MALE,39
2011,OMAR,HISPANIC,MALE,39
2011,OSCAR,HISPANIC,MALE,27
2011,OSCAR,HISPANIC,MALE,27
2011,OSCAR,HISPANIC,MALE,27
2011,OWEN,HISPANIC,MALE,12
2011,OWEN,HISPANIC,MALE,12
2011,OWEN,HISPANIC,MALE,12
2011,PABLO,HISPANIC,MALE,25
2011,PABLO,HISPANIC,MALE,25
2011,PABLO,HISPANIC,MALE,25
2011,PATRICK,HISPANIC,MALE,12
2011,PATRICK,HISPANIC,MALE,12
2011,PATRICK,HISPANIC,MALE,12
2011,PAUL,HISPANIC,MALE,16
2011,PAUL,HISPANIC,MALE,16
2011,PAUL,HISPANIC,MALE,16
2011,PEDRO,HISPANIC,MALE,29
2011,PEDRO,HISPANIC,MALE,29
2011,PEDRO,HISPANIC,MALE,29
2011,PETER,HISPANIC,MALE,15
2011,PETER,HISPANIC,MALE,15
2011,PETER,HISPANIC,MALE,15
2011,PRESTON,HISPANIC,MALE,14
2011,PRESTON,HISPANIC,MALE,14
2011,PRESTON,HISPANIC,MALE,14
2011,PRINCE,HISPANIC,MALE,14
2011,PRINCE,HISPANIC,MALE,14
2011,PRINCE,HISPANIC,MALE,14
2011,RAFAEL,HISPANIC,MALE,31
2011,RAFAEL,HISPANIC,MALE,31
2011,RAFAEL,HISPANIC,MALE,31
2011,RANDY,HISPANIC,MALE,48
2011,RANDY,HISPANIC,MALE,48
2011,RANDY,HISPANIC,MALE,48
2011,RAYMOND,HISPANIC,MALE,24
2011,RAYMOND,HISPANIC,MALE,24
2011,RAYMOND,HISPANIC,MALE,24
2011,RICARDO,HISPANIC,MALE,25
2011,RICARDO,HISPANIC,MALE,25
2011,RICARDO,HISPANIC,MALE,25
2011,RICHARD,HISPANIC,MALE,38
2011,RICHARD,HISPANIC,MALE,38
2011,RICHARD,HISPANIC,MALE,38
2011,RILEY,HISPANIC,MALE,18
2011,RILEY,HISPANIC,MALE,18
2011,RILEY,HISPANIC,MALE,18
2011,ROBERT,HISPANIC,MALE,35
2011,ROBERT,HISPANIC,MALE,35
2011,ROBERT,HISPANIC,MALE,35
2011,ROBERTO,HISPANIC,MALE,11
2011,ROBERTO,HISPANIC,MALE,11
2011,ROBERTO,HISPANIC,MALE,11
2011,RODRIGO,HISPANIC,MALE,15
2011,RODRIGO,HISPANIC,MALE,15
2011,RODRIGO,HISPANIC,MALE,15
2011,ROGER,HISPANIC,MALE,11
2011,ROGER,HISPANIC,MALE,11
2011,ROGER,HISPANIC,MALE,11
2011,ROMEO,HISPANIC,MALE,14
2011,ROMEO,HISPANIC,MALE,14
2011,ROMEO,HISPANIC,MALE,14
2011,ROYCE,HISPANIC,MALE,11
2011,ROYCE,HISPANIC,MALE,11
2011,ROYCE,HISPANIC,MALE,11
2011,RUBEN,HISPANIC,MALE,19
2011,RUBEN,HISPANIC,MALE,19
2011,RUBEN,HISPANIC,MALE,19
2011,RYAN,HISPANIC,MALE,122
2011,RYAN,HISPANIC,MALE,122
2011,RYAN,HISPANIC,MALE,122
